"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090068","positive regulation of cell cycle process","30/478","205/12837",0.146341463414634,3.93009490764364,8.31686584348291,1.18731943197366e-10,2.83345301587429e-08,2.77846468439643e-08,"CDC25C/ECT2/BUB1/SPAG5/CDC20/CCNB1/CENPV/RACGAP1/CDK1/TERT/CDCA8/KIF23/CIT/KIF20B/PLK1/AURKB/SACK1D/ATAD5/BIRC5/AURKA/KNL1/UBE2C/MAPK15/PKP4/KIF14/NCAPH/E2F8/NUSAP1/DLGAP5/PLK4",30
"GO:0051783","regulation of nuclear division","22/478","114/12837",0.192982456140351,5.18266901563532,8.82161901485062,1.70669226693614e-10,3.80137257588909e-08,3.72759999730643e-08,"CENPF/CDC25C/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/MKI67/NEK2/CDCA8/KIF20B/CDCA2/PLK1/AURKB/BUB1B/BIRC5/AURKA/KNL1/UBE2C/NUSAP1/DLGAP5",22
"GO:0007051","spindle organization","28/478","187/12837",0.149732620320856,4.02116662564607,8.184409586229,2.91346435992483e-10,6.08367776656803e-08,5.9656128868053e-08,"KIF11/TACC3/NUF2/SPAG5/CCNB1/CEP72/TTK/KIF15/RACGAP1/ASPM/NEK2/CDCA8/KIF23/DLG1/CENPH/PLK1/AURKB/BIRC5/AURKA/NEK6/KIF4A/MAPK15/CENPE/UHRF1/KIFC1/DLGAP5/HAUS4/TPX2",28
"GO:0044770","cell cycle phase transition","47/478","478/12837",0.098326359832636,2.64061816144675,7.18897433921941,1.00077334958383e-09,1.96681397703505e-07,1.92864435914529e-07,"MELK/MUC1/CENPF/CDT1/MYC/TACC3/UBE2S/TICRR/CDC25C/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/DNM2/TTK/CDK1/TERT/ANLN/NEK2/CDCA8/DLG1/EIF4EBP1/PLK1/AURKB/SACK1D/BUB1B/ATAD5/BIRC5/AURKA/CCNA2/NEK6/KNL1/UBE2C/MAPK15/KIF14/CENPE/FOXM1/CCNB2/E2F1/CDKN3/DLGAP5/CCNF/KHDRBS1/USH1C",47
"GO:0051983","regulation of chromosome segregation","22/478","128/12837",0.171875,4.61581459205021,8.08523382924905,1.7292832275542e-09,3.20974181292143e-07,3.14745090999188e-07,"CENPF/TACC3/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDK1/CDCA8/PLK1/AURKB/KIF2C/BUB1B/BIRC5/NEK6/KNL1/UBE2C/MAPK15/NCAPH/CENPE/DLGAP5",22
"GO:0033045","regulation of sister chromatid segregation","20/478","107/12837",0.186915887850467,5.01974738982521,8.21133149788998,2.09874713952312e-09,3.69048115428776e-07,3.61886062630023e-07,"CENPF/TACC3/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDK1/CDCA8/PLK1/AURKB/BUB1B/BIRC5/NEK6/KNL1/UBE2C/MAPK15/CENPE/DLGAP5",20
"GO:1905818","regulation of chromosome separation","17/478","77/12837",0.220779220779221,5.92916915720263,8.53160782996343,2.38500124722328e-09,3.98414458348649e-07,3.90682498023734e-07,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1/UBE2C/MAPK15/NCAPH/DLGAP5",17
"GO:0044784","metaphase/anaphase transition of cell cycle","19/478","99/12837",0.191919191919192,5.15411436541144,8.15985723111848,3.35329249199852e-09,5.3349286741748e-07,5.23139463824664e-07,"CENPF/TACC3/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/NEK6/KNL1/UBE2C/MAPK15/CENPE/DLGAP5",19
"GO:0008608","attachment of spindle microtubules to kinetochore","14/478","54/12837",0.259259259259259,6.96257554625755,8.63478476262522,6.73962399480469e-09,1.02350380757466e-06,1.00364084661344e-06,"CDT1/ECT2/NUF2/SPAG5/CCNB1/RACGAP1/CDK1/NEK2/CDCA8/AURKB/KIF2C/BIRC5/KNL1/CENPE",14
"GO:0051304","chromosome separation","17/478","83/12837",0.204819277108434,5.50055451933256,8.0894501548066,8.05789903188332e-09,1.17049742024009e-06,1.14778177972037e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1/UBE2C/MAPK15/NCAPH/DLGAP5",17
