"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061621","canonical glycolysis","4/210","17/14775",0.235294117647059,16.5546218487395,7.70501724854903,8.16315559991957e-05,0.00789540409624221,0.00190591199656085,"PFKL/PGK1/ENO2/PFKP",4
"GO:0061718","glucose catabolic process to pyruvate","4/210","17/14775",0.235294117647059,16.5546218487395,7.70501724854903,8.16315559991957e-05,0.00789540409624221,0.00190591199656085,"PFKL/PGK1/ENO2/PFKP",4
"GO:1901292","nucleoside phosphate catabolic process","10/210","160/14775",0.0625,4.39732142857143,5.18800839472514,9.69570610415935e-05,0.0090170066768682,0.00217666138287865,"NT5C/PFKL/ALDOC/PGK1/ENO2/PFKFB4/MLXIPL/GPI/ENTPD2/PFKP",10
"GO:0061620","glycolytic process through glucose-6-phosphate","4/210","18/14775",0.222222222222222,15.6349206349206,7.45986616038617,0.000103790292817027,0.00929499733450263,0.00224376697023795,"PFKL/PGK1/ENO2/PFKP",4
"GO:0007342","fusion of sperm to egg plasma membrane involved in single fertilization","4/210","19/14775",0.210526315789474,14.812030075188,7.23358256246191,0.000130009587749839,0.0110539555029347,0.00266837088332442,"SPACA6/LYZL4/WDR54/SPESP1",4
"GO:0072523","purine-containing compound catabolic process","9/210","135/14775",0.0666666666666667,4.69047619047619,5.17228210354179,0.000132861941614391,0.0110539555029347,0.00266837088332442,"NT5C/PFKL/ALDOC/PGK1/ENO2/PFKFB4/MLXIPL/GPI/PFKP",9
"GO:0005996","monosaccharide metabolic process","11/210","200/14775",0.055,3.86964285714286,4.90616348802594,0.000137145849912341,0.0110539555029347,0.00266837088332442,"MIR210/PFKL/ALDOC/PGK1/ENO2/TFF3/PFKFB4/PDK1/GPI/SLC45A3/PFKP",11
"GO:0009185","ribonucleoside diphosphate metabolic process","8/210","108/14775",0.0740740740740741,5.21164021164021,5.27467791341541,0.000151983247048327,0.0118546932697695,0.00286166507033584,"PFKL/ALDOC/PGK1/ENO2/PFKFB4/MLXIPL/GPI/PFKP",8
"GO:0009166","nucleotide catabolic process","9/210","138/14775",0.0652173913043478,4.58850931677019,5.08546927924561,0.000157052307018236,0.0118672649490654,0.00286469981233194,"NT5C/PFKL/ALDOC/PGK1/ENO2/PFKFB4/MLXIPL/GPI/PFKP",9
"GO:0015980","energy derivation by oxidation of organic compounds","15/210","354/14775",0.0423728813559322,2.98123486682809,4.53047100368061,0.000167027235399488,0.0122385410665443,0.00295432405419643,"ACADVL/ETFB/MIR210/PFKL/PRDM16/ALDOC/PGK1/ENO2/WDR45B/PFKFB4/MLXIPL/PDK1/GPI/PHKA2/PFKP",15
"GO:0045026","plasma membrane fusion","4/210","21/14775",0.19047619047619,13.4013605442177,6.82853503445671,0.000196324601325353,0.0135632253144201,0.00327409636336593,"SPACA6/LYZL4/WDR54/SPESP1",4
"GO:0061615","glycolytic process through fructose-6-phosphate","4/210","21/14775",0.19047619047619,13.4013605442177,6.82853503445671,0.000196324601325353,0.0135632253144201,0.00327409636336593,"PFKL/PGK1/ENO2/PFKP",4
