"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014706","striated muscle tissue development","24/641","188/12837",0.127659574468085,2.55657715670329,4.92897530430011,2.17697703808838e-05,0.000713391919862455,0.000496554374730355,"FGF2/SIRT2/RGS4/GREM1/POPDC3/MEF2C/TWIST1/NRG1/CYP26B1/TCAP/CFL2/GPC1/BMP2/RBM24/RCAN1/RGS2/COL6A1/TCF21/MSC/AKAP6/TBX2/GJA1/PDGFRA/POPDC1",24
"GO:0051155","positive regulation of striated muscle cell differentiation","7/641","19/12837",0.368421052631579,7.37819196978406,6.37821881611151,2.22860124143455e-05,0.000724558624085296,0.00050432692678595,"MEF2C/NRG1/CYP26B1/MMP14/RBM24/AKAP6/PRKD1",7
"GO:0006979","response to oxidative stress","36/641","345/12837",0.104347826086957,2.08972393678356,4.70376061669066,2.25366973390573e-05,0.000726984557132558,0.000506015490440628,"SIRPA/PTGS1/SIRT2/DUOX2/LRRK2/HMOX1/SRXN1/IL18RAP/PCNA/APOE/SESN2/CD36/HGF/MSRB3/AREG/TXNIP/MMP14/PTGS2/MDM2/NDOR1/DDR2/UCN/FBLN5/PLK3/SOD3/CYGB/GPR37/FBN1/MMP3/COL1A1/PXDN/TRPA1/PDGFRA/PRKD1/PRNP/IL6",36
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","27/641","226/12837",0.119469026548673,2.39254897629533,4.84200346857303,2.29558307135791e-05,0.000734764535010604,0.000511430721456133,"FGF2/AXL/DCN/GAB2/AKR1C2/ADORA1/INPP5K/TWIST1/HGF/CSF3/CHI3L1/FERMT2/DDR2/PLK3/PROS1/GDF15/TEK/VAV1/LAMA1/FGFR1/MMP3/THBS1/PDGFRA/PRKD1/PHLDA3/WNT5A/IL1B",27
"GO:0055123","digestive system development","12/641","58/12837",0.206896551724138,4.14341815051912,5.50050899664651,2.33224532795936e-05,0.000740756996857246,0.00051560175712742,"SALL1/CLMP/SLC4A2/GLI3/CXCL8/TCF21/IL6ST/EDNRB/FOXF1/PDGFRA/RARRES2/DACT1",12
"GO:0001774","microglial cell activation","9/641","33/12837",0.272727272727273,5.46177847113885,5.88338544749266,2.38847271918305e-05,0.000747121504356577,0.000520031754095155,"CLU/LRRK2/IL33/IFNGR1/GRN/SYT11/SPHK1/IL6/IL1B",9
"GO:0002269","leukocyte activation involved in inflammatory response","9/641","33/12837",0.272727272727273,5.46177847113885,5.88338544749266,2.38847271918305e-05,0.000747121504356577,0.000520031754095155,"CLU/LRRK2/IL33/IFNGR1/GRN/SYT11/SPHK1/IL6/IL1B",9
"GO:0043030","regulation of macrophage activation","10/641","41/12837",0.24390243902439,4.88451733191279,5.71119563860898,2.46479706452402e-05,0.000765199028527796,0.000532614562312611,"LRRK2/IL33/GRN/SYT11/IL4R/SPHK1/GPR137B/THBS1/IL6/WNT5A",10
"GO:0007519","skeletal muscle tissue development","12/641","59/12837",0.203389830508475,4.07319072423914,5.42399447830113,2.79671619817575e-05,0.000861764267333409,0.000599828516439052,"SIRT2/POPDC3/MEF2C/CYP26B1/CFL2/GPC1/RBM24/RCAN1/COL6A1/TCF21/MSC/POPDC1",12
"GO:0003015","heart process","20/641","144/12837",0.138888888888889,2.78146125845034,4.92845334077684,3.08963176434036e-05,0.000936050228942976,0.000651535044353461,"CACNA2D1/KCNJ2/RGS4/ADORA1/CACNA1C/CACNA1H/SCN9A/TCAP/FGF13/DMPK/ADM/UCN/SCN2A/RGS2/EDNRB/TBX2/ATP2A3/GJA1/STC1/KCNE5",20
"GO:0051149","positive regulation of muscle cell differentiation","10/641","42/12837",0.238095238095238,4.76821930020058,5.6075845542478,3.09199602035829e-05,0.000936050228942976,0.000651535044353461,"LAMA2/MEF2C/NRG1/CYP26B1/MMP14/RBM24/MDM2/AKAP6/LAMA1/PRKD1",10
"GO:0071604","transforming growth factor beta production","9/641","34/12837",0.264705882352941,5.30113792787006,5.75707803948977,3.1058096722012e-05,0.000936050228942976,0.000651535044353461,"LUM/CHI3L1/PTGS2/FBLN1/FURIN/THBS1/IL13RA2/SERPINB7/COL3A1",9
"GO:0006700","C21-steroid hormone biosynthetic process","6/641","14/12837",0.428571428571429,8.58279474036104,6.50779191458168,3.2218766356514e-05,0.000963994828159755,0.000670985801510696,"DAB2/DKK3/CACNA1H/AKR1B1/BMP2/ADM",6
"GO:0044703","multi-organism reproductive process","16/641","100/12837",0.16,3.20424336973479,5.07295640115185,3.31733424291454e-05,0.000985415330143462,0.00068589547972934,"TRO/PAPPA/IGFBP2/SYDE1/UCN/RGS2/FBLN1/IGFBP5/ITGA2/IGFBP7/FBN2/GJA1/STC1/COL16A1/TIMP1/IL1B",16
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","17/641","111/12837",0.153153153153153,3.06712484715605,5.01438179850937,3.39845938053101e-05,0.00100230277015804,0.000697649933324569,"GREM1/FST/DKK3/GREM2/PPM1A/BMP2/SAP30L/TNFAIP6/MICOS10-NBL1/FBN1/INHBA/NBL1/GDF15/FBN2/VASN/LRP1/EMILIN1",17
"GO:0060070","canonical Wnt signaling pathway","28/641","245/12837",0.114285714285714,2.28874526409628,4.66915109602073,3.67757759043764e-05,0.00107693034545511,0.000749594240454405,"IGFBP6/MCC/LRRK2/IGFBP2/DAB2/GREM1/FOXD1/APOE/SNAI2/DKK3/GLI3/CSNK1G2/FRZB/ADGRA2/PPM1A/WNT2B/BMP2/FZD1/RECK/ZEB2/RSPO3/EDNRB/IGFBP4/COL1A1/NR4A2/MAD2L2/DACT1/WNT5A",28
"GO:0032964","collagen biosynthetic process","10/641","43/12837",0.232558139534884,4.65733047926568,5.50719457742772,3.85088247019846e-05,0.00111973899432743,0.000779391076221684,"P3H4/DDR2/UCN/CYGB/ITGA2/INHBA/COL1A1/EMILIN1/SERPINB7/IL6",10
"GO:0007566","embryo implantation","9/641","35/12837",0.257142857142857,5.14967684421663,5.63565695121038,3.99756002481157e-05,0.00115426051345783,0.000803419679390955,"TRO/SYDE1/FBLN1/IGFBP7/FBN2/GJA1/STC1/TIMP1/IL1B",9
"GO:0001934","positive regulation of protein phosphorylation","23/641","184/12837",0.125,2.5033151326053,4.70866016763349,4.49893404229826e-05,0.00129000685143399,0.000897905523846112,"FGF2/PRKAR2B/TNFRSF18/RASSF2/LIF/NEK10/NRG1/FGF7/SESN2/C3/AGAP2/BMP2/FAXDC2/DDR2/IL4R/IL11/FGFR1/EREG/RARRES2/IL6/MAD2L2/CDKN1A/WNT5A",23
"GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","7/641","21/12837",0.333333333333333,6.67550702028081,5.96723613882933,4.71142843023731e-05,0.0013416198612724,0.000933830609503383,"FGF2/GREM1/HMOX1/PTGS2/JCAD/NRP1/PLK2",7
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","10/641","44/12837",0.227272727272727,4.55148205928237,5.40984627604687,4.76331486783996e-05,0.0013471045951583,0.000937648242601608,"CDKN2B/KANK2/CCL2/ZC3H12D/PLK3/INHBA/FHL1/TRIAP1/CDKN1A/DACT1",10
"GO:0001819","positive regulation of cytokine production","38/641","386/12837",0.0984455958549223,1.97152279873578,4.44303458198006,4.88699113848595e-05,0.00137267934767405,0.00095544947484263,"SCRIB/HSPB1/CLU/LRRK2/LUM/PANX1/HMOX1/SAA1/ISG15/IL18RAP/IL33/TWIST1/CD36/PLCB1/IFNGR1/IL27RA/C3/CHI3L1/PTGS2/UCN/CEBPB/CASP1/IL4R/SPHK1/IL6ST/MMP12/IRF7/LY96/CD4/ARRDC4/CD40LG/THBS1/EREG/CYBA/SERPINB7/IL6/WNT5A/IL1B",38
"GO:0006959","humoral immune response","20/641","149/12837",0.134228187919463,2.68812363232784,4.75155718122267,5.08048358698597e-05,0.0014123024110706,0.000983028993087766,"CLU/H2BC5/MEF2C/CXCL6/CCL2/C3/C1R/PI3/CXCL8/IGHG2/H2BC12/ADM/A2M/IGHG1/C1S/H2BC11/IGHM/RARRES2/IL6/IL1B",20
"GO:0070613","regulation of protein processing","9/641","36/12837",0.25,5.00663026521061,5.5187882374911,5.0964654698358e-05,0.0014123024110706,0.000983028993087766,"PLAT/LRRK2/PLAU/MMP14/MDM2/FURIN/GAS1/THBS1/PRNP",9
"GO:1902644","tertiary alcohol metabolic process","6/641","15/12837",0.4,8.01060842433697,6.22814356252497,5.14361908583584e-05,0.00141586688036108,0.000985510031589182,"AKR1C2/DKK3/CACNA1H/AKR1B1/BMP2/AKR1C1",6
"GO:0001936","regulation of endothelial cell proliferation","16/641","104/12837",0.153846153846154,3.08100324012961,4.88493981827815,5.4331570540051e-05,0.00148566261430378,0.00103409114957191,"FGF2/HMOX1/APOE/MEF2C/CCL2/ECM1/SPARC/ATOH8/JCAD/NRP1/TEK/FGFR1/THBS1/CYBA/PRKD1/WNT5A",16
"GO:0042116","macrophage activation","13/641","73/12837",0.178082191780822,3.56636676425961,5.04106057083574,5.74318290562156e-05,0.00156010540903365,0.00108590684072439,"CLU/LRRK2/IL33/IFNGR1/GRN/SYT11/IL4R/SPHK1/GPR137B/THBS1/IL6/WNT5A/IL1B",13
"GO:0031638","zymogen activation","9/641","37/12837",0.243243243243243,4.87131593371843,5.40616944199841,6.43958847634752e-05,0.00173784711234241,0.0012096234373001,"PLAT/PLAU/CTSL/C1R/MMP14/F10/C1S/FURIN/THBS1",9
"GO:0001704","formation of primary germ layer","12/641","64/12837",0.1875,3.75497269890796,5.06519292386361,6.52763890883656e-05,0.00174485456105628,0.00121450095163365,"COL5A2/COL7A1/ITGB5/MMP14/COL4A2/ATOH8/COL6A1/ITGA8/COL8A1/ITGA2/INHBA/GJA1",12
"GO:0001822","kidney development","22/641","176/12837",0.125,2.5033151326053,4.60370535011047,6.55007161452468e-05,0.00174485456105628,0.00121450095163365,"FGF2/LRRK2/BASP1/KANK2/LIF/GREM1/SALL1/FOXD1/MEF2C/ACTA2/CYP26B1/ARL13B/BMP2/GDNF/ITGA8/NRP1/TCF21/FBN1/TEK/ID3/SERPINB7/PDGFRA",22
"GO:0010715","regulation of extracellular matrix disassembly","7/641","22/12837",0.318181818181818,6.37207488299532,5.78134989269232,6.61418790049667e-05,0.00175063986161223,0.00121852779328997,"PLAU/DDR2/FAP/RECK/CARMIL2/LRP1/IL6",7
"GO:0043536","positive regulation of blood vessel endothelial cell migration","11/641","55/12837",0.2,4.00530421216849,5.12041945871558,7.07808588113245e-05,0.00184970991159468,0.00128748521396419,"FGF2/HSPB1/GREM1/HMOX1/PTGS2/JCAD/NRP1/FGFR1/THBS1/PLK2/PRKD1",11
"GO:1903053","regulation of extracellular matrix organization","11/641","55/12837",0.2,4.00530421216849,5.12041945871558,7.07808588113245e-05,0.00184970991159468,0.00128748521396419,"LAMA2/PLAU/BMP2/DDR2/FAP/RECK/CARMIL2/LAMA1/LRP1/EMILIN1/IL6",11
"GO:0070371","ERK1 and ERK2 cascade","25/641","215/12837",0.116279069767442,2.32866523963284,4.5040777251308,7.16177111988069e-05,0.001859808361886,0.00129451421097206,"FGF2/SIRPA/FBXW7/DAB2/NEK10/APOE/NRG1/ACTA2/CCN1/CD36/HAND2/CHI3L1/BMP2/HRAS/FERMT2/DDR2/CCN2/FBLN1/NRP1/INHBA/TEK/EMILIN1/IL13RA2/PDGFRA/IL1B",25
"GO:0006936","muscle contraction","28/641","255/12837",0.109803921568627,2.19899054785721,4.43349446192628,7.50881323227076e-05,0.00193774311475287,0.0013487604694481,"CACNA2D1/KCNJ2/MYL9/ADORA1/CACNA1C/TPM2/APBB1/ACTA2/CACNA1H/SCN9A/TCAP/CNN1/FGF13/DMPK/GDNF/UCN/SCN2A/RGS2/KCNMA1/SPHK1/ITGA2/EDNRB/CALD1/GJA1/STC1/TRPA1/PRKD1/KCNE5",28
"GO:0050865","regulation of cell activation","43/641","467/12837",0.0920770877944325,1.84398373793624,4.25934511351736,7.66144623978537e-05,0.001964851647458,0.00136762928493713,"SIRPA/SCRIB/AXL/LRRK2/IGFBP2/SLC4A2/THY1/CD1D/APOE/IL33/MEF2C/ACTA2/GLI3/CCL2/IL27RA/MMP14/TNFSF8/DDR2/CEBPB/GRN/SYT11/CYGB/IL4R/TWSG1/TNFRSF4/SPHK1/SVEP1/SASH3/IL6ST/INHBA/LCK/VAV1/CD4/GPR137B/CD40LG/THBS1/EMILIN1/PDGFRA/PRNP/IL6/MAD2L2/WNT5A/IL1B",43
"GO:0042403","thyroid hormone metabolic process","6/641","16/12837",0.375,7.50994539781591,5.97326178062972,7.88347346585434e-05,0.00200931246546374,0.00139857610823322,"DUOX2/DUOXA2/CTSK/DIO2/CPQ/CTSB",6
"GO:0007179","transforming growth factor beta receptor signaling pathway","21/641","166/12837",0.126506024096386,2.53347555588971,4.55890578666416,8.01316559725169e-05,0.00202527238256751,0.00140968496219913,"DAB2/CDKN2B/DKK3/PPM1A/BMP2/ITGB5/FERMT2/LTBP3/SAP30L/ZEB2/TWSG1/FBN1/GDF15/FBN2/CITED2/VASN/FURIN/COL1A2/THBS1/EMILIN1/COL3A1",21
"GO:0042446","hormone biosynthetic process","9/641","38/12837",0.236842105263158,4.74312340914689,5.29752586418481,8.06861721422384e-05,0.00202527238256751,0.00140968496219913,"DUOX2/DAB2/DKK3/CACNA1H/AKR1B1/BMP2/ADM/HSD17B2/DIO2",9
"GO:0032965","regulation of collagen biosynthetic process","8/641","30/12837",0.266666666666667,5.34040561622465,5.45635226056734,8.13525011068289e-05,0.00202527238256751,0.00140968496219913,"DDR2/UCN/CYGB/ITGA2/INHBA/EMILIN1/SERPINB7/IL6",8
"GO:0071222","cellular response to lipopolysaccharide","20/641","154/12837",0.12987012987013,2.6008468910185,4.58178095017952,8.1422914871932e-05,0.00202527238256751,0.00140968496219913,"SIRPA/AXL/IL18RAP/MEF2C/CXCL6/CD36/CCL2/LDOC1/CSF3/CXCL8/CACTIN/CEBPB/CASP1/NFKBIB/EDNRB/LY96/MMP3/IL6/WNT5A/IL1B",20
"GO:0014909","smooth muscle cell migration","11/641","56/12837",0.196428571428571,3.93378092266548,5.04399256095439,8.4170831495195e-05,0.00207771262425477,0.00144618584018321,"ADAMTS1/PLAT/MEF2C/PLAU/MDM2/DDR2/IGFBP5/NRP1/LPAR1/ITGA2/LRP1",11
"GO:0048568","embryonic organ development","22/641","179/12837",0.122905027932961,2.46136013038287,4.51373840135142,8.45375928493102e-05,0.00207771262425477,0.00144618584018321,"HOXA3/SALL1/MEF2C/TWIST1/GLI3/HOXB3/TCAP/SPARC/CXCL8/GDNF/PBX1/TCF21/FBN1/FBN2/TBX2/CITED2/ID3/FOXF1/BLOC1S2/PDGFRA/RARRES2/WNT5A",22
"GO:0050921","positive regulation of chemotaxis","16/641","108/12837",0.148148148148148,2.96689200901369,4.70576690995467,8.65661392214681e-05,0.0021149798156535,0.00147212556056372,"FGF2/HSPB1/CCL2/VEGFD/CXCL8/NRP1/LPAR1/ITGA2/SWAP70/FGFR1/THBS1/PDGFRA/PRKD1/RARRES2/IL6/WNT5A",16
"GO:0007186","G protein-coupled receptor signaling pathway","43/641","470/12837",0.0914893617021277,1.83221362897069,4.21392433869004,8.86868418876556e-05,0.00215404688325959,0.00149931807955305,"PRKAR2B/S1PR3/RGS17/LRRK2/PDE3A/AKR1C2/RGS4/ADORA1/INPP5K/APOE/CXCL6/PLCB1/CCL2/C3/LPAR3/ADGRA2/CXCL8/AREG/ADM/GPR68/FZD1/UCN/CXCR6/GNG11/RGS2/GNAI1/GPR37/SPHK1/LPAR1/APLP1/FBN1/AKAP6/GPR176/USP20/MRGPRF/EDNRB/GNB4/EREG/GPR87/PRKD1/RGS5/P2RY14/WNT5A",43
"GO:0048762","mesenchymal cell differentiation","22/641","180/12837",0.122222222222222,2.4476859074363,4.48415246325656,9.18983460905523e-05,0.00221899573688825,0.00154452554056445,"DAB2/GREM1/MCRIP1/MEF2C/SNAI2/TWIST1/NRG1/HAND2/FRZB/HGF/BMP2/FERMT2/GDNF/NRP1/TCF21/FGFR1/COL1A1/VASN/IL6/MAD2L2/WNT5A/IL1B",22
"GO:0008016","regulation of heart contraction","17/641","120/12837",0.141666666666667,2.83709048361934,4.63515216534373,9.31775392350507e-05,0.00223680267152049,0.00155692000571887,"CACNA2D1/KCNJ2/RGS4/ADORA1/CACNA1C/CACNA1H/FGF13/DMPK/ADM/UCN/RGS2/EDNRB/TBX2/ATP2A3/GJA1/STC1/KCNE5",17
"GO:0031214","biomineral tissue development","15/641","98/12837",0.153061224489796,3.06528383584323,4.70500702458544,9.79666845215726e-05,0.0023381759560091,0.00162748058608443,"GREM1/ISG15/SLC4A2/MEF2C/TWIST1/CCN1/ECM1/NT5E/BMP2/DDR2/CEBPB/FBN2/FGFR1/COL1A1/SBDS",15
"GO:0061333","renal tubule morphogenesis","9/641","39/12837",0.230769230769231,4.62150486019441,5.19260735427929,0.000100301634830526,0.00236654542980137,0.00164722707595647,"FGF2/GREM1/SALL1/FOXD1/MEF2C/BMP2/GDNF/COL4A1/TCF21",9
"GO:1903317","regulation of protein maturation","9/641","39/12837",0.230769230769231,4.62150486019441,5.19260735427929,0.000100301634830526,0.00236654542980137,0.00164722707595647,"PLAT/LRRK2/PLAU/MMP14/MDM2/FURIN/GAS1/THBS1/PRNP",9
"GO:0070252","actin-mediated cell contraction","13/641","77/12837",0.168831168831169,3.38110095832405,4.80433183351486,0.000101810105168416,0.0023884882059113,0.00166250028156442,"CACNA2D1/KCNJ2/ADORA1/CACNA1C/ACTA2/SCN9A/TCAP/FGF13/SCN2A/ZEB2/GJA1/STC1/KCNE5",13
"GO:0042391","regulation of membrane potential","26/641","233/12837",0.111587982832618,2.23471908833435,4.36040758693694,0.000103088901868359,0.00240482528708732,0.00167387165948785,"DCN/CACNA2D1/KCNJ2/LRRK2/RGS4/ADORA1/CACNA1C/POPDC3/MEF2C/CD36/CACNA1H/SCN9A/FGF13/NDUFC2/SCN2A/GRIK1/KCNMA1/SLC29A1/AKAP6/FHL1/NALF1/SYT1/GJA1/TRPA1/POPDC1/KCNE5",26
"GO:0032908","regulation of transforming growth factor beta1 production","5/641","11/12837",0.454545454545455,9.10296411856474,6.16353408029536,0.000109794549546666,0.00253263516803455,0.00176283335606881,"LUM/FURIN/THBS1/IL13RA2/SERPINB7",5
"GO:0048251","elastic fiber assembly","5/641","11/12837",0.454545454545455,9.10296411856474,6.16353408029536,0.000109794549546666,0.00253263516803455,0.00176283335606881,"FBLN5/FBN1/EMILIN1/MFAP4/COL3A1",5
"GO:0016055","Wnt signaling pathway","35/641","358/12837",0.0977653631284916,1.95790010371365,4.2141210099676,0.000110784384134388,0.00254127067828271,0.00176884407790679,"IGFBP6/TMEM132A/MCC/HIC1/LRRK2/IGFBP2/DAB2/GREM1/SALL1/FOXD1/PRICKLE2/APOE/SNAI2/DKK3/AMOTL1/GLI3/CSNK1G2/FRZB/ADGRA2/PPM1A/WNT2B/BMP2/FERMT2/FZD1/RECK/ZEB2/RSPO3/EDNRB/IGFBP4/COL1A1/LRP1/NR4A2/MAD2L2/DACT1/WNT5A",35
"GO:0048661","positive regulation of smooth muscle cell proliferation","12/641","68/12837",0.176470588235294,3.53409195191337,4.80323177538197,0.000120573072030579,0.0027505315713495,0.00191449951500836,"FGF2/ADAMTS1/HMOX1/MDM2/DDR2/IGFBP5/ITGA2/GJA1/THBS1/EREG/CYBA/IL6",12
"GO:0071676","negative regulation of mononuclear cell migration","7/641","24/12837",0.291666666666667,5.84106864274571,5.44197584242861,0.000122991482317456,0.0027858768115261,0.00193910146682044,"GREM1/PLCB1/CCL2/IL27RA/MICOS10-NBL1/NBL1/EMILIN1",7
"GO:0071214","cellular response to abiotic stimulus","27/641","249/12837",0.108433734939759,2.17155047647689,4.27974085450166,0.000124146605308986,0.0027858768115261,0.00193910146682044,"FGF2/FBXW7/KCNJ2/HYAL3/XPC/PCNA/MCOLN1/AKR1B1/SMPD1/HRAS/PTGS2/GPR68/MDM2/MMP1/SCN2A/CASP1/ITGA2/TEK/MMP3/COL1A1/TRIAP1/CYBA/FAS/MFAP4/CDKN1A/TIMP1/IL1B",27
"GO:0104004","cellular response to environmental stimulus","27/641","249/12837",0.108433734939759,2.17155047647689,4.27974085450166,0.000124146605308986,0.0027858768115261,0.00193910146682044,"FGF2/FBXW7/KCNJ2/HYAL3/XPC/PCNA/MCOLN1/AKR1B1/SMPD1/HRAS/PTGS2/GPR68/MDM2/MMP1/SCN2A/CASP1/ITGA2/TEK/MMP3/COL1A1/TRIAP1/CYBA/FAS/MFAP4/CDKN1A/TIMP1/IL1B",27
"GO:0060993","kidney morphogenesis","10/641","49/12837",0.204081632653061,4.08704511445764,4.96334956945951,0.000125892482352274,0.00280978410612184,0.00195574206981714,"FGF2/LRRK2/BASP1/LIF/GREM1/SALL1/FOXD1/BMP2/GDNF/TCF21",10
"GO:0071219","cellular response to molecule of bacterial origin","20/641","159/12837",0.125786163522013,2.51905925293616,4.41858347484318,0.00012740944694619,0.0028283527228001,0.00196866670154841,"SIRPA/AXL/IL18RAP/MEF2C/CXCL6/CD36/CCL2/LDOC1/CSF3/CXCL8/CACTIN/CEBPB/CASP1/NFKBIB/EDNRB/LY96/MMP3/IL6/WNT5A/IL1B",20
"GO:0045596","negative regulation of cell differentiation","38/641","405/12837",0.0938271604938272,1.87903160570867,4.12094352170396,0.000135190774013786,0.00298504120803703,0.00207772926680604,"H4C8/S1PR3/FBXW7/TMEM176B/SIRT2/ZEB1/RGS4/GREM1/BDNF/SLC4A2/TMEM176A/COL5A2/THY1/SNAI2/TWIST1/H4C9/GLI3/ARHGAP4/BMP2/FGF13/AREG/FERMT2/RCAN1/RGS2/TNFAIP6/LBH/TP53INP1/FBN1/INHBA/EDNRB/GPR137B/ID3/VASN/EREG/IL6/MAD2L2/WNT5A/IL1B",38
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","11/641","59/12837",0.186440677966102,3.73375816388588,4.82491667991049,0.000138062578494085,0.00300589450384576,0.00209224414281328,"HSPB1/DCN/GREM1/VEGFD/JCAD/NRP1/SPHK1/GAS1/EMILIN1/PDGFRA/PRKD1",11
"GO:0061138","morphogenesis of a branching epithelium","11/641","59/12837",0.186440677966102,3.73375816388588,4.82491667991049,0.000138062578494085,0.00300589450384576,0.00209224414281328,"FGF2/GREM1/SALL1/FOXD1/HGF/BMP2/GDNF/COL4A1/NRP1/TCF21/TBX2",11
"GO:0061041","regulation of wound healing","15/641","101/12837",0.148514851485149,2.97423580111521,4.56644620731156,0.00013888807284927,0.00300589450384576,0.00209224414281328,"FGF2/PLAT/DUOX2/APOE/CD36/PLAU/HRAS/FERMT2/DDR2/FAP/PROS1/TFPI/THBS1/EMILIN1/PDGFRA",15
"GO:0007204","positive regulation of cytosolic calcium ion concentration","14/641","90/12837",0.155555555555556,3.11523660946438,4.61648445346599,0.000139047190659855,0.00300589450384576,0.00209224414281328,"S1PR3/CACNA2D1/CACNA1C/SAA1/CD36/CCL2/LPAR3/CXCL8/CXCR6/CD52/LPAR1/SWAP70/EDNRB/CD4",14
"GO:1903034","regulation of response to wounding","17/641","124/12837",0.137096774193548,2.74557143576066,4.47774756913311,0.000140668086649573,0.00302509650925046,0.00210560964292875,"FGF2/PLAT/DUOX2/APOE/IL33/CD36/PLAU/HRAS/FERMT2/DDR2/FAP/GRN/PROS1/TFPI/THBS1/EMILIN1/PDGFRA",17
"GO:0003018","vascular process in circulatory system","21/641","173/12837",0.121387283236994,2.43096498426411,4.34411954946238,0.000145359246940779,0.00310241355496473,0.00215942594813453,"PDE3A/ADORA1/APOE/SLC16A7/CD36/FERMT2/ADM/UCN/RGS2/KCNMA1/SLC29A1/ZEB2/SVEP1/FBN1/ABCC4/EDNRB/TEK/ATP2A3/LRP1/SLC27A4/SLC3A2",21
"GO:0048589","developmental growth","29/641","279/12837",0.103942652329749,2.08160971600154,4.18743041563195,0.000149061370050901,0.00310241355496473,0.00215942594813453,"FGF2/BASP1/RGS4/BDNF/SALL1/APOE/MEF2C/NRG1/FGF7/PLCB1/ARHGAP4/FGF13/DDR2/RGS2/TNFAIP6/FBLN5/LIN7A/TRPV2/NRP1/AKAP6/GDF15/TBX2/SYT1/GAS1/EREG/STC1/CPQ/COL3A1/CDKN1A",29
"GO:0001656","metanephros development","10/641","50/12837",0.2,4.00530421216849,4.88117379167706,0.000150430958998994,0.00310241355496473,0.00215942594813453,"BASP1/LIF/GREM1/SALL1/FOXD1/GDNF/TCF21/FBN1/ID3/PDGFRA",10
"GO:0014910","regulation of smooth muscle cell migration","10/641","50/12837",0.2,4.00530421216849,4.88117379167706,0.000150430958998994,0.00310241355496473,0.00215942594813453,"ADAMTS1/MEF2C/PLAU/MDM2/DDR2/IGFBP5/NRP1/LPAR1/ITGA2/LRP1",10
"GO:0030193","regulation of blood coagulation","10/641","50/12837",0.2,4.00530421216849,4.88117379167706,0.000150430958998994,0.00310241355496473,0.00215942594813453,"PLAT/APOE/CD36/PLAU/FAP/PROS1/TFPI/THBS1/EMILIN1/PDGFRA",10
"GO:0035249","synaptic transmission, glutamatergic","10/641","50/12837",0.2,4.00530421216849,4.88117379167706,0.000150430958998994,0.00310241355496473,0.00215942594813453,"LRRK2/ADORA1/MEF2C/CCL2/TSHZ3/UCN/GRIK1/CNIH2/SYT1/NR3C1",10
"GO:1900046","regulation of hemostasis","10/641","50/12837",0.2,4.00530421216849,4.88117379167706,0.000150430958998994,0.00310241355496473,0.00215942594813453,"PLAT/APOE/CD36/PLAU/FAP/PROS1/TFPI/THBS1/EMILIN1/PDGFRA",10
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","10/641","50/12837",0.2,4.00530421216849,4.88117379167706,0.000150430958998994,0.00310241355496473,0.00215942594813453,"FGF2/ADAMTS1/MEF2C/CNN1/MDM2/DDR2/IGFBP5/GJA1/RGS5/CDKN1A",10
"GO:0051146","striated muscle cell differentiation","23/641","199/12837",0.115577889447236,2.31462303718279,4.28473297980982,0.000151025702239746,0.00310241355496473,0.00215942594813453,"MYL9/RGS4/GREM1/BDNF/POPDC3/FLNC/MEF2C/NRG1/CYP26B1/CACNA1H/ADAMTS5/TCAP/BMP2/MMP14/RBM24/DMPK/PLEKHO1/RGS2/COL6A1/AKAP6/PDGFRA/PRKD1/POPDC1",23
"GO:0090257","regulation of muscle system process","20/641","162/12837",0.123456790123457,2.47241000751141,4.32361928148974,0.000164884797292196,0.00337034320801721,0.00234591760529942,"CACNA2D1/KCNJ2/MYL9/RGS4/ADORA1/CACNA1C/HAND2/CNN1/FGF13/DMPK/UCN/RGS2/IGFBP5/GNAI1/SPHK1/IL6ST/ITGA2/AKAP6/STC1/PRKD1",20
"GO:0006694","steroid biosynthetic process","16/641","114/12837",0.140350877192982,2.81073979801297,4.4519355675109,0.000166110071960735,0.00337866249815701,0.00235170822304901,"DAB2/APOE/SNAI2/DKK3/CACNA1H/AKR1B1/BMP2/ADM/SCAP/CYP27A1/FAXDC2/HSD17B2/GNAI1/PBX1/IGFBP7/FDXR",16
"GO:0019216","regulation of lipid metabolic process","26/641","240/12837",0.108333333333333,2.16953978159126,4.19297445081931,0.000167286201786972,0.00338590552538434,0.00235674971112294,"SAMD8/RDH10/FBXW7/SIRT2/AVIL/DAB2/ADORA1/APOE/SNAI2/TWIST1/DKK3/PDK4/C3/SPATA18/BMP2/PTGS2/ADM/SCAP/GNAI1/SPHK1/IGFBP7/GDF15/SORBS1/GLTP/RARRES2/IL1B",26
